total_strength,DMN_within,DMN_FPN_between,DMN_MTL_between,FPN_within,FPN_MTL_between,MTL_within,src_subject_id
168.1677203104781,0.021213389879322402,0.015340506818752299,0.009246301669598217,0.03139472655293879,0.006688780585108084,0.01884567558823947,HCD2105125
252.38666851333903,0.032087663454156506,0.019449739787972025,0.012190195122969769,0.028923211738293767,0.008445445322757632,0.022667970248430442,HCD0752855
168.60283418052086,0.028726082165134982,0.015626597537213183,0.010183734011336853,0.029855077458861505,0.004589264878603495,0.014250468141751373,HCD2383658
198.0191153532475,0.02606072845889368,0.021066937965082026,0.008338697597000752,0.031740139512449576,0.004512209549438923,0.010986842584754877,HCD1285956
242.96314942146998,0.023149724710190746,0.021811950066553187,0.010385841384626093,0.041230062232157874,0.007934904545071602,0.026187133446892327,HCD0630134
218.53683213820614,0.026339743774826643,0.018822369424402293,0.009178054849092884,0.025809821070025687,0.00471573495229913,0.01730719783093756,HCD1493761
287.9350215099055,0.026883466082756657,0.021251304917286083,0.015021359252479442,0.03750325619827015,0.007808608133898148,0.03768632036359692,HCD0042420
220.06222162472937,0.02452901186470442,0.017850163065970103,0.010403784470173483,0.03959081910173174,0.006640116300183152,0.02393534273948243,HCD2035635
184.46550053420714,0.024765245124425617,0.018231481907967244,0.008530024741786178,0.028451984780465147,0.004794249109018453,0.013875557795702978,HCD2537457
213.9224804322199,0.028146366665006195,0.018832744233817197,0.00776588725399584,0.038356680663927965,0.006922525345828908,0.013359839855937644,HCD0614237
112.39155977991581,0.014829491507560712,0.011884831174612854,0.003519162162398448,0.02118615856229194,0.002791615231350945,0.008402062921158384,HCD1796577
193.3947019722155,0.02028013833990178,0.015219976369315318,0.008623739379675466,0.02581515006188214,0.0046697245678368375,0.01114676275171261,HCD2134031
206.48021396407768,0.02962270473606918,0.019709538599088586,0.01198687785568007,0.0319362758056733,0.0067797344209550876,0.016378685525577252,HCD2540648
254.036005804786,0.02438327059358781,0.016566897882564335,0.013432803449513609,0.027559671969927778,0.007505091465645895,0.03562259576131992,HCD1022722
254.16321526814144,0.03574554559252854,0.019191960441925844,0.014215858727572559,0.033774434992898984,0.0076655672332417235,0.02154881118030434,HCD0110411
191.28000314908945,0.02564048528216959,0.016025319530749517,0.008564003975856948,0.022242021486999882,0.004860878812475955,0.019081925303788338,HCD2286155
