subject,used,n_pos_edges,mean_w,max_w,note
HCD1838567,True,10451.0,0.02564070400570212,0.8858088254928589,
HCD1959680,True,8979.0,0.024330425833082023,0.9459842443466187,
HCD2082947,True,11148.0,0.026770685332762282,1.0036756992340088,
HCD0244230,True,9690.0,0.02585832817188724,0.9372396469116211,
HCD0899582,True,11632.0,0.01929808712753736,1.0293091535568237,
HCD2483561,True,10987.0,0.02680412754018395,1.0487889051437378,
HCD0694564,True,10665.0,0.021579992861373753,0.9196920990943909,
HCD1036834,True,9136.0,0.02305449320486138,0.8362529277801514,
HCD0394350,True,12184.0,0.025367362032923318,1.0350960493087769,
HCD1500025,True,9589.0,0.029035074604379787,1.0052987337112427,
HCD1376252,True,9135.0,0.025998763016150797,0.9196987152099609,
HCD1007221,False,,,,no_file_or_bad_shape
HCD1557054,True,10080.0,0.02741341224113299,0.9738149046897888,
HCD2724456,True,9064.0,0.02190621436388071,0.9206694960594177,
HCD0559760,True,8723.0,0.030652265502960404,1.0325027704238892,
HCD2612142,False,,,,no_file_or_bad_shape
HCD2365454,True,7067.0,0.024181382093283448,0.9276542663574219,
HCD1409342,True,8393.0,0.024414730868394505,1.0631635189056396,
HCD2864270,True,10880.0,0.024962361926309823,1.0324631929397583,
HCD2820351,True,9090.0,0.01982982811614098,0.9026833176612854,
HCD2903759,True,11115.0,0.021901135127082638,1.0479496717453003,
HCD0225529,True,9681.0,0.019513374399168282,1.0325437784194946,
HCD0224123,True,13682.0,0.026269427205082792,0.9759998321533203,
HCD1239343,True,8969.0,0.023973961741078652,0.9714306592941284,
HCD0777265,True,13185.0,0.022704101726603455,0.9401372671127319,
HCD1328948,True,10137.0,0.02261866793578424,0.9372438192367554,
HCD0121719,True,10558.0,0.022958358890753056,0.8995545506477356,
HCD0956871,True,6958.0,0.02905681369923799,0.8968619704246521,
HCD0146331,True,8265.0,0.0266108902057814,0.9251749515533447,
HCD1123526,True,11349.0,0.031311912137952966,0.9322493076324463,
HCD0330021,True,9567.0,0.019164123606339754,0.9143238663673401,
HCD1610436,True,10029.0,0.023922887001972294,0.8842101693153381,
HCD1479262,True,8662.0,0.028140532106906466,1.0304354429244995,
HCD2606652,True,9237.0,0.023475166236550268,0.874317467212677,
HCD1581455,True,11060.0,0.019785453820396197,0.978415310382843,
HCD1985378,True,10722.0,0.025929922978593607,0.9694352149963379,
HCD1262136,True,14570.0,0.016431554296553883,0.8929623961448669,
HCD1007423,True,12908.0,0.01650063315204951,1.0845564603805542,
HCD1017931,True,8433.0,0.029122768473659445,0.9458794593811035,
HCD2762565,True,9278.0,0.03291719829143372,0.9792632460594177,
HCD0026119,True,10807.0,0.029689578190146466,0.9784006476402283,
HCD0182941,True,9833.0,0.026496684409668476,1.0629760026931763,
HCD1205326,True,7855.0,0.01811995621256738,1.0350005626678467,
HCD0789272,True,11188.0,0.01610998232548843,1.0954742431640625,
HCD1801140,True,10288.0,0.021536196614686438,0.9412017464637756,
HCD2211932,True,8400.0,0.026190557133902354,1.035669207572937,
